_id,day,first_time,folder,last_time,nsamples,samples
62c2f77c56ebca966f9f27c2,Mon Jul 04 2022,1656944504131.0,Head_01,1656945630621.0,187,"[{""name"":""H01_Index"",""value"":1,""time"":1656944504131},{""name"":""H01_AverageTorque"",""value"":2009.49,""time"":1656944504132},{""name"":""H01_stsTotalCount"",""value"":23,""time"":1656944504131},{""name"":""H01_AverageFriction"",""value"":-303.87,""time"":1656944504132},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944504131},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944504131},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944504131},{""name"":""H01_MaxLockPosition"",""value"":188,""time"":1656944504131},{""name"":""H01_stsClosureOK"",""value"":23,""time"":1656944504131},{""name"":""H01_LockDegree"",""value"":10.71,""time"":1656944504132},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944504131},{""name"":""H01_Index"",""value"":1,""time"":1656944563148},{""name"":""H01_AverageFriction"",""value"":-301.6,""time"":1656944563154},{""name"":""H01_MaxLockPosition"",""value"":188,""time"":1656944563148},{""name"":""H01_AverageTorque"",""value"":2010.6,""time"":1656944563154},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944563148},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944563148},{""name"":""H01_stsTotalCount"",""value"":20,""time"":1656944563148},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944563148},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944563148},{""name"":""H01_LockDegree"",""value"":10.9,""time"":1656944563154},{""name"":""H01_stsClosureOK"",""value"":20,""time"":1656944563148},{""name"":""H01_AverageFriction"",""value"":-302.09,""time"":1656944668009},{""name"":""H01_LockDegree"",""value"":10.73,""time"":1656944668009},{""name"":""H01_Index"",""value"":1,""time"":1656944668008},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944668008},{""name"":""H01_MaxLockPosition"",""value"":188,""time"":1656944668008},{""name"":""H01_AverageTorque"",""value"":2009.49,""time"":1656944668009},{""name"":""H01_stsClosureOK"",""value"":23,""time"":1656944668008},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944668008},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944668008},{""name"":""H01_stsTotalCount"",""value"":23,""time"":1656944668008},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944668008},{""name"":""H01_Index"",""value"":1,""time"":1656944729058},{""name"":""H01_AverageFriction"",""value"":-302.62,""time"":1656944729059},{""name"":""H01_LockDegree"",""value"":10.82,""time"":1656944729059},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656944729058},{""name"":""H01_AverageTorque"",""value"":2009.73,""time"":1656944729059},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944729058},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944729058},{""name"":""H01_stsClosureOK"",""value"":22,""time"":1656944729058},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944729058},{""name"":""H01_stsTotalCount"",""value"":22,""time"":1656944729058},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944729058},{""name"":""H01_Index"",""value"":1,""time"":1656944829662},{""name"":""H01_AverageFriction"",""value"":-302.32,""time"":1656944829663},{""name"":""H01_LockDegree"",""value"":10.68,""time"":1656944829663},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944829662},{""name"":""H01_MaxLockPosition"",""value"":188,""time"":1656944829662},{""name"":""H01_AverageTorque"",""value"":2009.29,""time"":1656944829663},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944829662},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944829662},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944829662},{""name"":""H01_stsClosureOK"",""value"":22,""time"":1656944829662},{""name"":""H01_stsTotalCount"",""value"":22,""time"":1656944829662},{""name"":""H01_Index"",""value"":1,""time"":1656944890407},{""name"":""H01_AverageFriction"",""value"":-300.18,""time"":1656944890408},{""name"":""H01_LockDegree"",""value"":10.92,""time"":1656944890408},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656944890407},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944890407},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944890407},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944890407},{""name"":""H01_stsClosureOK"",""value"":22,""time"":1656944890407},{""name"":""H01_AverageTorque"",""value"":2009.95,""time"":1656944890408},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944890407},{""name"":""H01_stsTotalCount"",""value"":22,""time"":1656944890407},{""name"":""H01_Index"",""value"":1,""time"":1656944950767},{""name"":""H01_AverageFriction"",""value"":-291.34,""time"":1656944950768},{""name"":""H01_LockDegree"",""value"":10.82,""time"":1656944950768},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656944950767},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656944950767},{""name"":""H01_AverageTorque"",""value"":2010.52,""time"":1656944950768},{""name"":""H01_stsClosureOK"",""value"":23,""time"":1656944950767},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656944950767},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656944950767},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656944950767},{""name"":""H01_stsTotalCount"",""value"":23,""time"":1656944950767},{""name"":""H01_Index"",""value"":1,""time"":1656945009527},{""name"":""H01_AverageFriction"",""value"":-290,""time"":1656945009528},{""name"":""H01_LockDegree"",""value"":10.73,""time"":1656945009528},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945009527},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945009527},{""name"":""H01_AverageTorque"",""value"":2010.63,""time"":1656945009528},{""name"":""H01_stsClosureOK"",""value"":22,""time"":1656945009527},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945009527},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945009527},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945009527},{""name"":""H01_stsTotalCount"",""value"":22,""time"":1656945009527},{""name"":""H01_Index"",""value"":1,""time"":1656945070547},{""name"":""H01_AverageFriction"",""value"":-301.87,""time"":1656945070548},{""name"":""H01_LockDegree"",""value"":10.66,""time"":1656945070548},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945070547},{""name"":""H01_MaxLockPosition"",""value"":187,""time"":1656945070547},{""name"":""H01_AverageTorque"",""value"":2009.71,""time"":1656945070548},{""name"":""H01_stsClosureOK"",""value"":21,""time"":1656945070547},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945070547},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945070547},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945070547},{""name"":""H01_stsTotalCount"",""value"":21,""time"":1656945070547},{""name"":""H01_Index"",""value"":1,""time"":1656945129287},{""name"":""H01_AverageFriction"",""value"":-299.94,""time"":1656945129288},{""name"":""H01_LockDegree"",""value"":10.92,""time"":1656945129288},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945129287},{""name"":""H01_AverageTorque"",""value"":2010.27,""time"":1656945129288},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945129287},{""name"":""H01_stsClosureOK"",""value"":22,""time"":1656945129287},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945129287},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945129287},{""name"":""H01_stsTotalCount"",""value"":22,""time"":1656945129287},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945129287},{""name"":""H01_Index"",""value"":1,""time"":1656945215385},{""name"":""H01_AverageFriction"",""value"":-302.23,""time"":1656945215386},{""name"":""H01_LockDegree"",""value"":10.83,""time"":1656945215386},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945215385},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945215385},{""name"":""H01_AverageTorque"",""value"":2010.13,""time"":1656945215386},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945215385},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945215385},{""name"":""H01_stsTotalCount"",""value"":24,""time"":1656945215385},{""name"":""H01_stsClosureOK"",""value"":24,""time"":1656945215385},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945215385},{""name"":""H01_Index"",""value"":1,""time"":1656945276340},{""name"":""H01_AverageFriction"",""value"":-291.7,""time"":1656945276341},{""name"":""H01_LockDegree"",""value"":10.87,""time"":1656945276341},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945276340},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945276340},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945276340},{""name"":""H01_stsClosureOK"",""value"":23,""time"":1656945276340},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945276340},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945276340},{""name"":""H01_AverageTorque"",""value"":2010.65,""time"":1656945276341},{""name"":""H01_stsTotalCount"",""value"":23,""time"":1656945276340},{""name"":""H01_Index"",""value"":1,""time"":1656945337410},{""name"":""H01_AverageFriction"",""value"":-289.71,""time"":1656945337411},{""name"":""H01_LockDegree"",""value"":10.83,""time"":1656945337411},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945337410},{""name"":""H01_AverageTorque"",""value"":2010.61,""time"":1656945337411},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945337410},{""name"":""H01_stsClosureOK"",""value"":23,""time"":1656945337410},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945337410},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945337410},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945337410},{""name"":""H01_stsTotalCount"",""value"":23,""time"":1656945337410},{""name"":""H01_Index"",""value"":1,""time"":1656945398486},{""name"":""H01_AverageFriction"",""value"":-298.27,""time"":1656945398487},{""name"":""H01_MaxLockPosition"",""value"":187,""time"":1656945398486},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945398486},{""name"":""H01_LockDegree"",""value"":10.68,""time"":1656945398487},{""name"":""H01_AverageTorque"",""value"":2010.03,""time"":1656945398487},{""name"":""H01_stsClosureOK"",""value"":22,""time"":1656945398486},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945398486},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945398486},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945398486},{""name"":""H01_stsTotalCount"",""value"":22,""time"":1656945398486},{""name"":""H01_Index"",""value"":1,""time"":1656945457310},{""name"":""H01_AverageFriction"",""value"":-302.46,""time"":1656945457311},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945457310},{""name"":""H01_LockDegree"",""value"":10.78,""time"":1656945457311},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945457310},{""name"":""H01_AverageTorque"",""value"":2009.96,""time"":1656945457311},{""name"":""H01_stsClosureOK"",""value"":23,""time"":1656945457310},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945457310},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945457310},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945457310},{""name"":""H01_stsTotalCount"",""value"":23,""time"":1656945457310},{""name"":""H01_Index"",""value"":1,""time"":1656945569546},{""name"":""H01_AverageFriction"",""value"":-290.95,""time"":1656945569547},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945569546},{""name"":""H01_AverageTorque"",""value"":2010.75,""time"":1656945569547},{""name"":""H01_MaxLockPosition"",""value"":190,""time"":1656945569546},{""name"":""H01_stsClosureOK"",""value"":24,""time"":1656945569546},{""name"":""H01_LockDegree"",""value"":10.88,""time"":1656945569547},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945569546},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945569546},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945569546},{""name"":""H01_stsTotalCount"",""value"":24,""time"":1656945569546},{""name"":""H01_Index"",""value"":1,""time"":1656945630619},{""name"":""H01_AverageFriction"",""value"":-297.89,""time"":1656945630621},{""name"":""H01_LockDegree"",""value"":10.71,""time"":1656945630621},{""name"":""H01_MinLockPosition"",""value"":169,""time"":1656945630619},{""name"":""H01_stsBadClosure"",""value"":0,""time"":1656945630619},{""name"":""H01_AverageTorque"",""value"":2010.03,""time"":1656945630621},{""name"":""H01_stsNoLoad"",""value"":0,""time"":1656945630619},{""name"":""H01_stsTotalCount"",""value"":24,""time"":1656945630619},{""name"":""H01_MaxLockPosition"",""value"":187,""time"":1656945630619},{""name"":""H01_stsClosureOK"",""value"":24,""time"":1656945630619},{""name"":""H01_stsNoClosure"",""value"":0,""time"":1656945630619}]"
62c2f77c56ebca966f9f27c6,Mon Jul 04 2022,1656944504209.0,Head_02,1656945630720.0,187,"[{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944504209},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944504209},{""name"":""H02_AverageFriction"",""value"":-322.21,""time"":1656944504210},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656944504209},{""name"":""H02_stsClosureOK"",""value"":24,""time"":1656944504209},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944504209},{""name"":""H02_Index"",""value"":2,""time"":1656944504209},{""name"":""H02_AverageTorque"",""value"":2009.82,""time"":1656944504210},{""name"":""H02_LockDegree"",""value"":10.83,""time"":1656944504210},{""name"":""H02_stsTotalCount"",""value"":24,""time"":1656944504209},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944504209},{""name"":""H02_LockDegree"",""value"":10.57,""time"":1656944560289},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656944560288},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944560288},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944560288},{""name"":""H02_AverageFriction"",""value"":-327.15,""time"":1656944560289},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944560288},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944560288},{""name"":""H02_stsClosureOK"",""value"":21,""time"":1656944560288},{""name"":""H02_Index"",""value"":2,""time"":1656944560288},{""name"":""H02_AverageTorque"",""value"":2008.38,""time"":1656944560289},{""name"":""H02_stsTotalCount"",""value"":21,""time"":1656944560288},{""name"":""H02_Index"",""value"":2,""time"":1656944668133},{""name"":""H02_AverageFriction"",""value"":-320.53,""time"":1656944668134},{""name"":""H02_LockDegree"",""value"":10.83,""time"":1656944668134},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656944668133},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944668133},{""name"":""H02_AverageTorque"",""value"":2009.61,""time"":1656944668134},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656944668133},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944668133},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944668133},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656944668133},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944668133},{""name"":""H02_Index"",""value"":2,""time"":1656944729123},{""name"":""H02_AverageFriction"",""value"":-327.45,""time"":1656944729124},{""name"":""H02_LockDegree"",""value"":10.54,""time"":1656944729124},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656944729123},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944729123},{""name"":""H02_AverageTorque"",""value"":2008.59,""time"":1656944729124},{""name"":""H02_stsClosureOK"",""value"":22,""time"":1656944729123},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944729123},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944729123},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944729123},{""name"":""H02_stsTotalCount"",""value"":22,""time"":1656944729123},{""name"":""H02_Index"",""value"":2,""time"":1656944829786},{""name"":""H02_AverageFriction"",""value"":-320.53,""time"":1656944829787},{""name"":""H02_LockDegree"",""value"":10.83,""time"":1656944829787},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656944829786},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944829786},{""name"":""H02_AverageTorque"",""value"":2009.61,""time"":1656944829787},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944829786},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944829786},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656944829786},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656944829786},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944829786},{""name"":""H02_LockDegree"",""value"":10.5,""time"":1656944890543},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944890542},{""name"":""H02_Index"",""value"":2,""time"":1656944890542},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656944890542},{""name"":""H02_AverageFriction"",""value"":-327.64,""time"":1656944890543},{""name"":""H02_AverageTorque"",""value"":2008.22,""time"":1656944890543},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944890542},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944890542},{""name"":""H02_stsTotalCount"",""value"":22,""time"":1656944890542},{""name"":""H02_stsClosureOK"",""value"":22,""time"":1656944890542},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944890542},{""name"":""H02_Index"",""value"":2,""time"":1656944950867},{""name"":""H02_AverageFriction"",""value"":-317.92,""time"":1656944950868},{""name"":""H02_LockDegree"",""value"":10.86,""time"":1656944950868},{""name"":""H02_MinLockPosition"",""value"":170,""time"":1656944950867},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656944950867},{""name"":""H02_AverageTorque"",""value"":2008.96,""time"":1656944950868},{""name"":""H02_stsClosureOK"",""value"":24,""time"":1656944950867},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656944950867},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656944950867},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656944950867},{""name"":""H02_stsTotalCount"",""value"":24,""time"":1656944950867},{""name"":""H02_Index"",""value"":2,""time"":1656945009592},{""name"":""H02_AverageFriction"",""value"":-317.71,""time"":1656945009593},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945009592},{""name"":""H02_AverageTorque"",""value"":2009.05,""time"":1656945009593},{""name"":""H02_LockDegree"",""value"":10.86,""time"":1656945009593},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945009592},{""name"":""H02_stsClosureOK"",""value"":22,""time"":1656945009592},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945009592},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945009592},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945009592},{""name"":""H02_stsTotalCount"",""value"":22,""time"":1656945009592},{""name"":""H02_Index"",""value"":2,""time"":1656945070627},{""name"":""H02_AverageFriction"",""value"":-320.53,""time"":1656945070628},{""name"":""H02_LockDegree"",""value"":10.83,""time"":1656945070628},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945070627},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945070627},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945070627},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945070627},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945070627},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945070627},{""name"":""H02_AverageTorque"",""value"":2009.61,""time"":1656945070628},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945070627},{""name"":""H02_Index"",""value"":2,""time"":1656945129387},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945129387},{""name"":""H02_AverageFriction"",""value"":-327.73,""time"":1656945129388},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945129387},{""name"":""H02_AverageTorque"",""value"":2008.69,""time"":1656945129388},{""name"":""H02_LockDegree"",""value"":10.61,""time"":1656945129388},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945129387},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945129387},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945129387},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945129387},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945129387},{""name"":""H02_AverageFriction"",""value"":-326.61,""time"":1656945215511},{""name"":""H02_LockDegree"",""value"":10.53,""time"":1656945215511},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945215510},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945215510},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945215510},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945215510},{""name"":""H02_Index"",""value"":2,""time"":1656945215510},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945215510},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945215510},{""name"":""H02_AverageTorque"",""value"":2008.69,""time"":1656945215511},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945215510},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945276455},{""name"":""H02_Index"",""value"":2,""time"":1656945276455},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945276455},{""name"":""H02_LockDegree"",""value"":10.91,""time"":1656945276456},{""name"":""H02_AverageTorque"",""value"":2009.3,""time"":1656945276456},{""name"":""H02_AverageFriction"",""value"":-320.4,""time"":1656945276456},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945276455},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945276455},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945276455},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945276455},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945276455},{""name"":""H02_Index"",""value"":2,""time"":1656945337525},{""name"":""H02_AverageFriction"",""value"":-313.73,""time"":1656945337526},{""name"":""H02_LockDegree"",""value"":10.9,""time"":1656945337526},{""name"":""H02_MinLockPosition"",""value"":171,""time"":1656945337525},{""name"":""H02_AverageTorque"",""value"":2009.06,""time"":1656945337526},{""name"":""H02_stsClosureOK"",""value"":22,""time"":1656945337525},{""name"":""H02_stsTotalCount"",""value"":22,""time"":1656945337525},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945337525},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945337525},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945337525},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945337525},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945396320},{""name"":""H02_Index"",""value"":2,""time"":1656945396320},{""name"":""H02_LockDegree"",""value"":10.88,""time"":1656945396321},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945396320},{""name"":""H02_AverageFriction"",""value"":-321.19,""time"":1656945396321},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945396320},{""name"":""H02_AverageTorque"",""value"":2009.43,""time"":1656945396321},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945396320},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945396320},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945396320},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945396320},{""name"":""H02_AverageFriction"",""value"":-326.78,""time"":1656945457396},{""name"":""H02_LockDegree"",""value"":10.52,""time"":1656945457396},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945457395},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945457395},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945457395},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945457395},{""name"":""H02_Index"",""value"":2,""time"":1656945457395},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945457395},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945457395},{""name"":""H02_AverageTorque"",""value"":2008.52,""time"":1656945457396},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945457395},{""name"":""H02_Index"",""value"":2,""time"":1656945569651},{""name"":""H02_AverageFriction"",""value"":-316.3,""time"":1656945569652},{""name"":""H02_LockDegree"",""value"":10.75,""time"":1656945569652},{""name"":""H02_AverageTorque"",""value"":2009.2,""time"":1656945569652},{""name"":""H02_MinLockPosition"",""value"":171,""time"":1656945569651},{""name"":""H02_stsTotalCount"",""value"":24,""time"":1656945569651},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945569651},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945569651},{""name"":""H02_stsClosureOK"",""value"":24,""time"":1656945569651},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945569651},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945569651},{""name"":""H02_MinLockPosition"",""value"":169,""time"":1656945630719},{""name"":""H02_AverageFriction"",""value"":-323.04,""time"":1656945630720},{""name"":""H02_stsNoClosure"",""value"":0,""time"":1656945630719},{""name"":""H02_MaxLockPosition"",""value"":190,""time"":1656945630719},{""name"":""H02_stsClosureOK"",""value"":23,""time"":1656945630719},{""name"":""H02_stsBadClosure"",""value"":0,""time"":1656945630719},{""name"":""H02_LockDegree"",""value"":10.78,""time"":1656945630720},{""name"":""H02_Index"",""value"":2,""time"":1656945630719},{""name"":""H02_stsNoLoad"",""value"":0,""time"":1656945630719},{""name"":""H02_AverageTorque"",""value"":2009.26,""time"":1656945630720},{""name"":""H02_stsTotalCount"",""value"":23,""time"":1656945630719}]"
